company,company_id,review_id,summary,pros,cons,rating,job_title,review_datetime,employment_status,is_current_employee,location,career_opportunities_rating,compensation_and_benefits_rating,recommend_to_friend_rating,senior_management_rating,work_life_balance_rating,language,advice_to_management,keyword_count
GOOGLE,9079,102507942,Buena empresa y rápida para los procesos,"- Mi campaña ofrecia un entrenamiento preciso y muy práctico
- Los entrenadores muy comprensivos y serviciales
- El pequeño espacio de adaptación a operaciones fue muy útil","- La campaña presenta un alto flujo de llamadas que pueden durar hasta dos horas cada una
- No se puede colgar las llamadas antes de que el cliente acabe el servicio, por lo que la mayoría de días debí hacer tiempo extra",4,Interpretor,2026-01-27 10:21:46.190000+00:00,PART_TIME,False,"Cali, Valle del Cauca",,,,,,eng,n/a,0
GOOGLE,9079,102507708,trash,they pay good &amp; have daily pay. training is paid as well,they will fire you without notice or reason,1,Field Representative,2026-01-27 10:12:24.713000+00:00,TEMPORARY,False,"Lakeland Highlands, FL",1,4,,1,1,eng,n/a,0
GOOGLE,9079,102506279,Ventas,"Me gusta el espacio, el ambiente de trabajo y la metodología de pago",La variación entre campañas no te garantiza un empleo cuando te interesa permanecer durante mucho tiempo.,5,Operations Customer Expert I,2026-01-27 09:13:34.663000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102505396,Info,El crecimiento que permite en la empresa,Que falta fortalecer varios proyectos,4,Administrator,2026-01-27 08:39:01.610000+00:00,CONTRACT,True,"Bogotá, Bogota",4,4,POSITIVE,4,4,eng,Implementar mas procesos,0
GOOGLE,9079,102505362,Buen trabajo,Es una compañía que brinda estabilidad a las personas,El acceso a los ascensores son tediosos,5,Customer Service Representative,2026-01-27 08:37:52.580000+00:00,REGULAR,True,"Bogotá, Bogota",4,4,POSITIVE,4,4,eng,Hacer más actividades lúdicas,0
GOOGLE,9079,102505341,Espacios cómodos,Buenos espacios y oportunidades para primer empleo.,"Algunos horarios, bajos salarios que manejan algunas campañas",4,Costumer Service,2026-01-27 08:37:22.907000+00:00,REGULAR,True,"Bogotá, Bogota",4,4,POSITIVE,3,3,eng,Manejar la parte de los salarios para las campañas bilingües,0
GOOGLE,9079,102504051,No thinking Human,"Free coffee machine, well structured training program","No thinking in their employees as human, do not take care of their talent like if they could have so much interested people in line",2,Customer Service Representative,2026-01-27 07:42:55.077000+00:00,REGULAR,False,"Bogotá, Bogota",1,4,NEGATIVE,1,2,eng,"Understanding how humans works, why the dissconection moments are importante, 30 min lunch for a place with ovens and lockers away from workplace is not friendly",0
GOOGLE,9079,102501869,Overall good,Good career progression with clear targets,"Not many cons, high turnover",4,Technical Support - Genius Bar,2026-01-27 06:07:56.607000+00:00,REGULAR,False,"San Jose, San Jose",,,,,,eng,n/a,0
GOOGLE,9079,102495677,Worst place,Yes no and sometimes yes,Rien a signaling  cause lelo faux,5,Customer Service Representative,2026-01-27 00:18:51.137000+00:00,REGULAR,True,"Athens, Athens, Attica",,,,,,eng,n/a,0
GOOGLE,9079,102495677,Worst place,Yes no and sometimes yes,Rien a signaling  cause lelo faux,5,Customer Service Representative,2026-01-27 00:18:51.137000+00:00,REGULAR,True,"Athens, Athens, Attica",,,,,,eng,n/a,0
GOOGLE,9079,102473028,Experience,Good salary good commission transportation allowance,"Sme's rudeness and unhelpfullnes, stressfull jop,working hours to match us timing,",3,Customer Service Representative,2026-01-25 23:13:27.480000+00:00,REGULAR,False,"Cairo, Cairo Governorate",2,4,NEGATIVE,2,1,eng,n/a,0
GOOGLE,9079,102472941,Don’t bother,Free coffee while on site,Literally anything and everything you can think of,1,Customer Service Representative (CSR),2026-01-25 23:01:59.783000+00:00,REGULAR,False,"Waterloo, ON",,,,,,eng,Do better,0
GOOGLE,9079,102472828,Toxic,"Remote, flexible , diversity,good, people","Low pay

High stress

Angry customers

Strict rules

Repetitive work

Burnout risk

Limited growth

Tough schedules

Constant monitoring",2,Specialist,2026-01-25 22:45:11.487000+00:00,PART_TIME,True,"Montreal, QC",1,1,,1,1,eng,n/a,3
GOOGLE,9079,102468705,Una buena opción solo para comenzar,Los pagos se hacen a tiempo y son cumplidos con las prestaciones,El trabajo es muy pesado y la paga no es tan buena,3,Customer Service Representative (CSR),2026-01-25 14:01:18.077000+00:00,REGULAR,True,"Colombia, Cundinamarca",,,,,,eng,n/a,0
GOOGLE,9079,102466414,Only good for CV,"Stable-ish position, Good as a first interpreting job and they train you before you start.","0 life-work balance, They Pay poorly for what you do. The staff has zero communication among themselves and they have questionable policies.",3,Interpreter,2026-01-25 10:03:26.097000+00:00,REGULAR,True,,3,3,NEGATIVE,2,1,eng,"Improve the communication between team leaders, increase the pay and just in general take more care of your employees.",0
GOOGLE,9079,102466222,Review,"Punctual 
salary
International envriroment
14 salaries","Low pay and
Repetitive job",3,Customer Service Representative,2026-01-25 09:43:59.820000+00:00,REGULAR,False,"Thessaloníki, Western Macedonia",,,,,,eng,n/a,0
GOOGLE,9079,102465580,Supportive Peers,Teleperformance Good tech support learning.,Sometimes Call pressure builds resilience.,5,Technical Helpdesk,2026-01-25 08:38:25.360000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102465450,Consistent Learning,Client handling builds confidence and bond.,High expectations grow communication skills.,5,Client Relations Executive,2026-01-25 08:24:58.433000+00:00,REGULAR,True,Mumbai,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102465340,Good Team Environment,Training coordination exposure is helpful.,Tight schedule' s improve organisation.,5,Learning Coordinator,2026-01-25 08:11:31.387000+00:00,REGULAR,True,Bengaluru,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102465243,Encouraging Workplace,Tool exposure and workflow clarity.,company System lag improves patience.,5,CRM Executive,2026-01-25 08:00:42.987000+00:00,REGULAR,True,Chennai,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102465168,Skill Growth Role,Great Team coordination experience gained.,Good Peak rush builds leadership.,5,Floor Coordinator,2026-01-25 07:52:19.597000+00:00,REGULAR,True,"Gurgaon, Haryana",5,5,POSITIVE,5,,eng,n/a,0
GOOGLE,9079,102465122,Nice Office Vibes,Clear QA framework and learning.,Strict checks enhance consistency here.,5,Quality Reviewer,2026-01-25 07:46:56.477000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102465051,Healthy Team Culture,Good customer interaction and coaching.,Everytime Target s motivate performance.,5,Customer Success Executive,2026-01-25 07:38:33.787000+00:00,REGULAR,True,"Jaipur, Assam",5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464989,Learning Focused Role,Planning exposure is valuable in Teleperformance.,Ofc Shift rotations improve adaptability.,5,Scheduling Analyst,2026-01-25 07:33:22.120000+00:00,REGULAR,True,Bengaluru,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464966,Good Corporate Start,Structured HR processes and teamwork.,Slow approvals teach patience here.,5,HR Operations - Executive,2026-01-25 07:31:21.300000+00:00,REGULAR,True,Indore,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464935,Supportive Work Space,Direct client exposure with support.,some times Pressure builds professionalism .,5,Client Support Associate,2026-01-25 07:28:10.820000+00:00,REGULAR,True,Pune,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464899,Strong Team Bond,Strong reporting tools and guidance.,Detailed reports sharpen accuracy in TP .,5,Reporting Analyst,2026-01-25 07:25:24.433000+00:00,REGULAR,True,Chennai,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464879,Fast Paced Learning,Helpful seniors and tech learning.,Long shifts improve endurance here.,5,Service Desk Analyst,2026-01-25 07:22:56.367000+00:00,REGULAR,True,Vadodara,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464717,Great Team Support,Good forecasting experience in this company.,Busy schedules build strategy thinking.,5,Workforce Planner,2026-01-25 07:02:40.863000+00:00,REGULAR,True,"Āgra, Uttar Pradesh",5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464935,Supportive Work Space,Direct client exposure with support.,some times Pressure builds professionalism .,5,Client Support Associate,2026-01-25 07:28:10.820000+00:00,REGULAR,True,Pune,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464899,Strong Team Bond,Strong reporting tools and guidance.,Detailed reports sharpen accuracy in TP .,5,Reporting Analyst,2026-01-25 07:25:24.433000+00:00,REGULAR,True,Chennai,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464879,Fast Paced Learning,Helpful seniors and tech learning.,Long shifts improve endurance here.,5,Service Desk Analyst,2026-01-25 07:22:56.367000+00:00,REGULAR,True,Vadodara,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464717,Great Team Support,Good forecasting experience in this company.,Busy schedules build strategy thinking.,5,Workforce Planner,2026-01-25 07:02:40.863000+00:00,REGULAR,True,"Āgra, Uttar Pradesh",5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464707,Solid Experience,Clear quality standards and learning opportunities.,"Reviews are strict, but improve performance.",5,Quality Analyst,2026-01-25 07:01:54.377000+00:00,REGULAR,True,Calcutta,5,5,POSITIVE,,5,eng,n/a,0
GOOGLE,9079,102464641,Friendly Workplace,Great leadership exposure and strong team bonding.,"Workload rises, yet builds management skills.",5,Team Leader,2026-01-25 06:55:33.697000+00:00,REGULAR,True,Noida,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464629,Structured Learning,Organised work culture and helpful peers.,Paperwork teaches process flow here .,5,Admin Executive,2026-01-25 06:54:19.167000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102464607,Good Career Start,Nice workplace culture and cooperative staff. HR tools are decent.,"Approvals take time, but processes are structured.",5,HR-Executive,2026-01-25 06:51:38.990000+00:00,REGULAR,True,"Jaipur, Rajasthan",5,5,POSITIVE,5,,eng,n/a,0
GOOGLE,9079,102464565,Good Choice,"People nice, work interesting, happy here.",Busy days feel tiring .,5,Customer Support Associate,2026-01-25 06:46:22.880000+00:00,REGULAR,True,Noida,5,5,POSITIVE,,,eng,n/a,0
GOOGLE,9079,102464533,Career Path,Hard work leads to promotion chances.,Promotion takes time but fair.,5,Team Leader Operations,2026-01-25 06:42:55.130000+00:00,REGULAR,True,"Gurgaon, Haryana",5,5,POSITIVE,5,,eng,n/a,0
GOOGLE,9079,102462779,It was great experience working at TP.,Good working environment and nice work.,I am not sure about cons.,4,Customer Service Representative,2026-01-25 02:05:53.710000+00:00,REGULAR,False,Indore,,,,,,eng,n/a,0
GOOGLE,9079,102462692,great company,The culture and the workers are great,Nothing but the lockers are to confusing hahahaah,5,Customer Service Experts,2026-01-25 01:46:27.630000+00:00,REGULAR,True,Cebu City,5,5,POSITIVE,5,5,eng,they are great and accommodating,0
GOOGLE,9079,102462391,Supportive Team,Fast-paced work with good exposure. Colleagues are very supportive.,High call volume builds resilience over time.,5,Non Voice Process Associate,2026-01-25 00:45:15.953000+00:00,REGULAR,True,Agrana Jarara,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102462371,Great Learning Place,Friendly team and helpful managers. Training was smooth and supportive.,"Shifts can be long sometimes, but learning is strong.",5,Customer Support Executive,2026-01-25 00:40:28.037000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,Na,0
GOOGLE,9079,102461684,Best for Support,Great work environment to work on.,No cabs for boys in the company,4,Customer Service Representative (CSR),2026-01-24 22:16:43.130000+00:00,REGULAR,True,"Mohali, Punjab",4,4,POSITIVE,4,3,eng,n/a,0
GOOGLE,9079,102461380,Auto approve,ID distribution and card pass,Instant approval faster access to services,5,Customer Service Expert,2026-01-24 21:24:14.630000+00:00,REGULAR,True,Cebu City,5,5,POSITIVE,5,5,eng,n/a,0
GOOGLE,9079,102461070,Grateful,The benefits and the incentives,For me I think the cafeteria in each floor that needs to have a coffee machine and also extra chair in the 7th floor,5,Customer Service Representative (CSR),2026-01-24 20:27:08.490000+00:00,REGULAR,True,,5,5,POSITIVE,5,4,eng,n/a,0
GOOGLE,9079,102459415,Review,"Newbie friendly, colleagues approachable and knowledgeable",No cons encounter at all,5,Customer Service Experts,2026-01-24 15:46:03.067000+00:00,REGULAR,True,Davao,5,4,POSITIVE,4,4,eng,n/a,0
GOOGLE,9079,102459059,Good,Good place for working full time,Its same like any other company.,5,Client Service Representative,2026-01-24 14:53:14.407000+00:00,REGULAR,True,,5,,,,,eng,n/a,0
GOOGLE,9079,102457536,Fast paced client centric,"Work from home , good leadership",Focus on maximising quantity of cases with maintaining quality,4,Operations Customer Expert 1,2026-01-24 11:35:33.070000+00:00,REGULAR,True,"Edinburgh, Scotland",4,3,POSITIVE,3,3,eng,n/a,0
GOOGLE,9079,102457536,Fast paced client centric,"Work from home , good leadership",Focus on maximising quantity of cases with maintaining quality,4,Operations Customer Expert 1,2026-01-24 11:35:33.070000+00:00,REGULAR,True,"Edinburgh, Scotland",4,3,POSITIVE,3,3,eng,n/a,0
GOOGLE,9079,102455362,Pathetic Salary,"Remote work, Wok Life Balance","Low Salary despite having great skills, no incentives offers, no career growth scope.",2,Quality Analyst,2026-01-24 07:36:13.717000+00:00,REGULAR,True,"Gurgaon, Haryana",1,1,NEGATIVE,1,2,eng,Pay more and expect work,0
GOOGLE,9079,102452322,Good for freshers,"Good Work culture. 
Appreciation for work",No cons at this moment,3,,2026-01-24 00:49:31.500000+00:00,REGULAR,False,,3,3,,3,3,eng,n/a,0
GOOGLE,9079,102451640,Managment and HR systems are unprofessional,"Free snack and free drink
Dynamic environment","- Depends on the market you are working in, but in my Vietnam market, some of them are micromanagers, too emotional, and never put justice above. They only know themselves. Managers' lack of skills and experience.
- About the HR department, they work too slowly, and they don't even know the process, which makes us have to waste so much time and effort to catch up and complete the whole process by ourselves.",2,Customer Service Associate,2026-01-23 23:03:48.190000+00:00,REGULAR,False,Pulau Pinang,3,3,NEGATIVE,3,2,eng,n/a,0
GOOGLE,9079,102449855,Short Term Holiday Spot for Young People Speaking Germanic Languages,Company accommodation if coming from abroad.,"Employees, including management, change too frequently, so in the end, nobody cares that you are human.
Most projects are moving to cheap labor countries.",2,Operations Customer Support,2026-01-23 18:52:55.120000+00:00,REGULAR,False,"Lisbon, Lisbon District",,,NEGATIVE,,,eng,Not going to bother.,0
GOOGLE,9079,102447200,Teleperformance,work from home &amp; flex schedules,feel like a number &amp; company is not employee friendly,3,,2026-01-23 14:27:10.093000+00:00,REGULAR,True,"Irving, TX",2,1,NEGATIVE,1,2,eng,start listening to staff that have been with company for at least 15+ years and.  Start training on new programs prior to changing over - be open to employee suggestions and just overall training as needed.,0
GOOGLE,9079,102447143,Chat agent Enigma,Work from home - Salary,Only 1 free day - high number of contacts per day,5,Chat Agent,2026-01-23 14:23:27.257000+00:00,REGULAR,False,"Bogotá, Bogota",4,5,POSITIVE,5,4,eng,n/a,0
GOOGLE,9079,102444990,Worse company to be,cheap meal at the canteen,everything you can possiblity think of. Poor management and non qualified managers,1,Customer Service Agent,2026-01-23 12:01:30.913000+00:00,REGULAR,True,Portugal,1,1,NEGATIVE,1,1,eng,n/a,0
GOOGLE,9079,102444425,Good,"Friendly Environment 
Fast Application Process
Good trainers","Some Employees are Homophobic 
Some PC’s not working well
Not enough room for trainings",3,Operations Costumer Expert I,2026-01-23 11:29:28.553000+00:00,REGULAR,True,Cebu City,3,3,POSITIVE,3,3,eng,n/a,0
GOOGLE,9079,102444406,It's okay.,It's easy to apply with one day application process.,Not enough training rooms for the newbies to use.,3,Operation Expert I,2026-01-23 11:28:04.583000+00:00,REGULAR,True,Cebu City,5,2,NEGATIVE,2,2,eng,Have more training rooms for the newbies. Check if all rooms are properly ventilated so the employees won't suffer with heat.,0
ACCENTURE,4138,102542311,Don't join contract,Ijp Schedule Ot incentives Hike,"Politics, Language preference Break time is 45 minutes",4,Customer Support,2026-01-28 20:59:41.210000+00:00,CONTRACT,True,Marathahalli,4,4,POSITIVE,4,4,eng,Increase 1 hour break to 1 hour 15 minutes,0
ACCENTURE,4138,102541104,Fairly good workplace,"Job stability once you get a permanent full-time contract
Reasonable perks
Efficient HR responses
Good facilities",Not too much flexibility with working hours,4,Customer Service Representative,2026-01-28 19:29:30.707000+00:00,REGULAR,True,"Toronto, ON",4,2,POSITIVE,5,2,eng,n/a,0
